Namonuito 944 Severelyendangered
Rapa 400 Severelyendangered
Western Tarahumara 9196 Vulnerable
Wangkumara 0 Criticallyendangered
Shabo 450 Severelyendangered
Oroch 100 Criticallyendangered
Guarasu 2 Criticallyendangered
Hermit 20 Criticallyendangered
Tayal 10000 Vulnerable
Western Mazatec 6639 Vulnerable
Laz 130000 Definitelyendangered
Siona / Secoya (Colombia) 500 Criticallyendangered
Tillamook 0 Extinct
Mòcheno 1000 Definitelyendangered
Southwestern Tlapanec 23 Vulnerable
Chipaya 1050 Definitelyendangered
Koke 600 Severelyendangered
Haisla 110 Criticallyendangered
Karata 6574 Definitelyendangered
Kuna (Panama) 61703 Vulnerable
Achi' 82640 Vulnerable
Northern Paiute (Oregon) 300 Criticallyendangered
Banjima 50 Severelyendangered
Ske 30 Severelyendangered
Animere 700 Criticallyendangered
Panamahka 9000 Vulnerable
Emae 200 Vulnerable
Sei 0 Extinct
Phalok 0 Extinct
Sirionó 400 Severelyendangered
Cholon 0 Extinct
Bezhta 6461 Definitelyendangered
Ofayé 12 Criticallyendangered
Tamang 1196639 Vulnerable
Tingal 8000 Definitelyendangered
Tlahuica 405 Severelyendangered
Yem 81613 Vulnerable
Isthmus Náhuatl 26632 Vulnerable
Krenjê 0 Extinct
Catawba 0 Extinct
Halkomelem 375 Severelyendangered
Satawal 458 Severelyendangered
Koke 600 Severelyendangered
Wuse 30000 Vulnerable
Ainu (Kuril) 0 Extinct
Zhaba 7000 Vulnerable
Rangkas 0 Extinct
Besme 1228 Severelyendangered
Tahltan 60 Criticallyendangered
Shawnee 100 Severelyendangered
Lengilu 4 Criticallyendangered
Bororo 1390 Definitelyendangered
Jaunsari 114733 Definitelyendangered
Kryz 10000 Severelyendangered
Dargwa 503523 Vulnerable
Northern Tujia 60000 Severelyendangered
Malmariv 150 Vulnerable
Chontal Tabasco 36514 Severelyendangered
Kumzari 1700 Severelyendangered
Turi 5000 Definitelyendangered
Chokri 84000 Vulnerable
Tinan 2000 Definitelyendangered
Mopán (Guatemala) 2455 Severelyendangered
Western Mazatec 6639 Vulnerable
Poyanawa 2 Criticallyendangered
Tagin 30000 Vulnerable
Holikachuk 5 Criticallyendangered
Baníwa do Içana 5811 Vulnerable
Dagur (Nonni) 100000 Definitelyendangered
Konyak 248000 Vulnerable
Matanvat 10 Criticallyendangered
Mahasui 496024 Definitelyendangered
Khalaj 42100 Vulnerable
Eastern Tlapanec 3088 Vulnerable
Taiap 89 Severelyendangered
Auye 350 Vulnerable
Mixtec of the southwest of Puebla 1074 Definitelyendangered
Logudorese 400000 Definitelyendangered
Eastern Mari 414211 Definitelyendangered
Quechua of Ayacucho 850000 Definitelyendangered
Mawé 6219 Vulnerable
Satawal 458 Severelyendangered
Kickapoo (Oklahoma) 400 Severelyendangered
Dair 1000 Severelyendangered
Isu 800 Severelyendangered
Karas 100 Severelyendangered
Yola 0 Extinct
Ordos 100000 Definitelyendangered
Soqotri 50000 Severelyendangered
Upper Kuskokwim 25 Criticallyendangered
Aluo 20000 Definitelyendangered
Natchez 0 Extinct
Geme 550 Criticallyendangered
Megleno-Romanian 5000 Severelyendangered
Serrano 0 Extinct
Gura 3000 Severelyendangered
Tolowa 1 Criticallyendangered
Bubia 600 Severelyendangered
Southern Altay 50000 Definitelyendangered
Onondaga (New York) 10 Criticallyendangered
Puma 4310 Severelyendangered
Kachari 59000 Definitelyendangered
Hulaula (Israel) 10000 Severelyendangered
Anal 23000 Vulnerable
Isu 800 Severelyendangered
Basque 660000 Vulnerable
Barzani Jewish Neo-Aramaic (Israel) 20 Criticallyendangered
Pengo 1254 Criticallyendangered
Coptic 0 Extinct
Feroge 8000 Vulnerable
Southern Haida 55 Criticallyendangered
Eastern Montagnais 4180 Vulnerable
Bussa 6624 Vulnerable
Leco 20 Criticallyendangered
Parachi 6000 Definitelyendangered
Kato 0 Extinct
Sabanê 3 Criticallyendangered
Umpila 12 Severelyendangered
Mahasui 496024 Definitelyendangered
Zazaki 2000000 Vulnerable
Chulym Turk 35 Criticallyendangered
Cinta Larga 1440 Vulnerable
Enawenê-Nawê 445 Vulnerable
Pech 900 Severelyendangered
Laomian (Myanmar) 2500 Definitelyendangered
Waxiang 300000 Vulnerable
Migueleño 0 Extinct
Noon 10925 Vulnerable
Kulfa 2200 Definitelyendangered
Mixtec of Santa Cruz Itundujia 851 Definitelyendangered
Sarwa 2000 Definitelyendangered
Kanowit 100 Severelyendangered
Central Kalapuyan 0 Extinct
Dzhidi 30000 Definitelyendangered
Ofayé 12 Criticallyendangered
Potawatomi (Wisconsin) 50 Criticallyendangered
Yuki 125 Severelyendangered
Karko 12986 Definitelyendangered
Sila 2600 Definitelyendangered
Tai Neua 70000 Vulnerable
Araki 8 Criticallyendangered
Francoprovençal 100000 Definitelyendangered
Vacacocha 2 Criticallyendangered
Palumata 0 Extinct
Gagauz (Bessarabia) 180000 Definitelyendangered
Kapori 35 Criticallyendangered
Sharanahua 450 Severelyendangered
Sonsorol 600 Severelyendangered
Araki 8 Criticallyendangered
Paulohi 50 Criticallyendangered
She 1000 Criticallyendangered
Aribwatsa 0 Extinct
Tumtum 6500 Severelyendangered
Karbi 420000 Vulnerable
Fayu 350 Vulnerable
Ari 80 Severelyendangered
Jinuo 12000 Definitelyendangered
Barasana (Colombia) 400 Criticallyendangered
Nambiquara do Norte 323 Vulnerable
Kofei 100 Severelyendangered
Blablanga 600 Definitelyendangered
Sighu 1000 Severelyendangered
Logudorese 400000 Definitelyendangered
Wano 3500 Definitelyendangered
Ngong 0 Extinct
Minhe Monguor 25000 Definitelyendangered
Shanenawa 300 Vulnerable
Barzani Jewish Neo-Aramaic (Iraq) 0 Extinct
Geji cluster 6000 Severelyendangered
Doga 200 Definitelyendangered
Dongotono 6219 Vulnerable
Woods Cree 9095 Vulnerable
Tsafiki 2000 Definitelyendangered
Guajiro 318500 Vulnerable
Zapotec of Asunción Tlacolulita 53 Criticallyendangered
Katukina do Acre 404 Severelyendangered
Achagua 283 Severelyendangered
Hodi 600 Vulnerable
Wambule 4471 Vulnerable
Uspantek 3971 Vulnerable
Ona 0 Extinct
Waru 300 Definitelyendangered
Zenatiya 50000 Criticallyendangered
Wardaman 24 Severelyendangered
Baga Mboteni 0 Criticallyendangered
Kede 0 Extinct
Waunana (Panama) 6882 Severelyendangered
Aleut (Western) 150 Severelyendangered
Nukuoro 860 Definitelyendangered
Geta? 3000 Severelyendangered
Gats'ama - Ganjule - Harro 2000 Definitelyendangered
Antakirinya 200 Definitelyendangered
Dagur (Hailar) 5000 Definitelyendangered
Pisamira 25 Criticallyendangered
Bangani 12000 Criticallyendangered
Batek 700 Criticallyendangered
Yecuana (Brazil) 430 Vulnerable
Khmin 500 Vulnerable
Piame 100 Severelyendangered
Yiddish (Israel) 3000000 Definitelyendangered
Kapingamarangi 3000 Severelyendangered
Vehes 100 Severelyendangered
Mayoruna (Brazil) 1500 Vulnerable
Lishanid Noshan (Israel) 3000 Severelyendangered
Sengseng 400 Vulnerable
Tanaina 50 Severelyendangered
Nayi 3656 Vulnerable
Wayana (Suriname) 1500 Vulnerable
Dororo 0 Extinct
Ngalkbun 30 Severelyendangered
Bierebo 350 Vulnerable
Gusilay 13950 Vulnerable
Ngatikese Men's Creole 700 Definitelyendangered
Kukatja 1000 Vulnerable
Algherese Catalan 10000 Definitelyendangered
Panobo 0 Extinct
Western Zoque 4100 Vulnerable
Gagauz (Bessarabia) 180000 Definitelyendangered
Mulaha 0 Extinct
Patamona (Guyana) 5000 Vulnerable
Siglitun 230 Severelyendangered
Gardiol 340 Severelyendangered
Cuona Menba 50000 Vulnerable
Karelian (Valday) 0 Extinct
Rutul 29383 Definitelyendangered
ǁKx'au 0 Extinct
Eastern Ojibwe 620 Severelyendangered
Vera'a 300 Definitelyendangered
Sera 432 Severelyendangered
Na 350 Criticallyendangered
Arguni 150 Vulnerable
Mayoruna (Peru) 2500 Vulnerable
Habu 1000 Vulnerable
Poyanawa 2 Criticallyendangered
Cheyenne (Oklahoma) 400 Severelyendangered
Badala 0 Criticallyendangered
Papora 0 Extinct
Tima 3305 Severelyendangered
Cayuga (Oklahoma) 0 Extinct
Punan Batu 30 Criticallyendangered
Phong 300 Definitelyendangered
Onin 500 Vulnerable
Gongduk 1000 Vulnerable
Zaparo 9 Criticallyendangered
Shiwiar 100 Severelyendangered
Norfolk-Pitcairn (Pitcairn) 50 Vulnerable
Yurt Tatar 12000 Definitelyendangered
Khowar 222800 Vulnerable
Chulym Turk 35 Criticallyendangered
Berakou 0 Extinct
Bosilewa 250 Vulnerable
Bina 0 Extinct
Yurok 12 Criticallyendangered
Zapotec of the Valleys, middle northwest 20448 Definitelyendangered
Hoti 10 Criticallyendangered
Tewa (New Mexico) 1600 Severelyendangered
Yagua 4000 Definitelyendangered
Lakon 700 Vulnerable
Jersey French 2874 Severelyendangered
Karitiana 320 Vulnerable
Hya 940 Severelyendangered
Apatani 35000 Vulnerable
Dakpa 1000 Definitelyendangered
ǁXegwi 0 Extinct
Siuslaw 0 Extinct
Ediamat 22025 Vulnerable
Yeyi 20000 Definitelyendangered
Cosung (China) 47000 Definitelyendangered
Kari'ña (Brazil) 66 Definitelyendangered
Mpi 2000 Definitelyendangered
Bakpinka 3416 Criticallyendangered
Huasteca Náhuatl 463183 Vulnerable
Guernsey French 1327 Severelyendangered
Paiter 1000 Vulnerable
Thao 10 Criticallyendangered
Dukha 200 Severelyendangered
Okanagan 130 Definitelyendangered
Tima 3305 Severelyendangered
Bung 3 Criticallyendangered
Copper Island Aleut 10 Criticallyendangered
Deori 28000 Definitelyendangered
Lachi 5000 Definitelyendangered
Zenatiya 50000 Criticallyendangered
Mescalero-Chiricahua Apache (Oklahoma) 3 Criticallyendangered
Usu 93 Severelyendangered
Pasi 1000 Definitelyendangered
Nambiquara do Sul 721 Vulnerable
Antoniano 0 Extinct
Bagupi 60 Definitelyendangered
Mru 40000 Severelyendangered
Moraori 50 Severelyendangered
Jarawa 31 Criticallyendangered
Emae 200 Vulnerable
Ngaatjatjara 12 Severelyendangered
Wintu-Nomlaki 1 Criticallyendangered
Woleaian 1631 Severelyendangered
Karone 10000 Vulnerable
Miskito (Honduras) 25000 Vulnerable
Rahambuu 4000 Vulnerable
Bagvalal 5000 Definitelyendangered
Kanakanabu 20 Criticallyendangered
Krenak 10 Criticallyendangered
Thao 10 Criticallyendangered
Ona 0 Extinct
Mayoruna (Peru) 2500 Vulnerable
Ute (Colorado, Ute Mountain) 500 Severelyendangered
Boor 100 Criticallyendangered
Omagua (Peru) 100 Criticallyendangered
Ch'orti' (Guatemala) 11734 Definitelyendangered
Jangshung 2000 Definitelyendangered
Bukharic 10000 Definitelyendangered
Saaroa 1500 Criticallyendangered
Kanela Apaniekra 458 Vulnerable
Ampibabo Lauje 6000 Vulnerable
Rotuman 3000 Vulnerable
Isarog Agta 5 Criticallyendangered
Callahuaya 100 Criticallyendangered
Siriano (Brazil) 71 Vulnerable
Western Cham 200000 Vulnerable
Muya 12000 Vulnerable
Naati 10 Criticallyendangered
Tamahaq (Libya) 17000 Definitelyendangered
Arem 100 Severelyendangered
Krikati 682 Vulnerable
Teko 71 Severelyendangered
Yakkha 14648 Criticallyendangered
Kaniet 0 Extinct
Hupda (Brazil) 1900 Vulnerable
Ulwa 500 Severelyendangered
Highland Chontal 2410 Severelyendangered
Sause 250 Severelyendangered
Machineri (Bolivia) 140 Severelyendangered
Malak Malak 10 Criticallyendangered
Quechua of Cajamarca 30000 Severelyendangered
Kwegu 103 Criticallyendangered
Lafofa 5140 Severelyendangered
Paite 50000 Vulnerable
Bahing 2765 Definitelyendangered
Malak Malak 10 Criticallyendangered
Sarwa 2000 Definitelyendangered
Chatong 580 Definitelyendangered
Côông 1676 Definitelyendangered
Nemadi 100 Criticallyendangered
Sorsorian 5 Criticallyendangered
Te'un (Seram Island) 1200 Definitelyendangered
Wuse 30000 Vulnerable
Tlingit (United States of America) 300 Criticallyendangered
Ngalakan 5 Criticallyendangered
Khorasani Turk 200000 Vulnerable
Busuu 8 Criticallyendangered
Krikati 682 Vulnerable
Central Zoque 5500 Definitelyendangered
Sirmaudi 31144 Criticallyendangered
Iwaidja 200 Vulnerable
Wayana (Brazil) 288 Vulnerable
Kadu 1000 Severelyendangered
Yuracaré 2675 Definitelyendangered
Thao 10 Criticallyendangered
Wintu-Nomlaki 1 Criticallyendangered
Sharanahua 450 Severelyendangered
Navajo 120000 Vulnerable
Ute (Colorado, Southern Ute) 100 Severelyendangered
Cayuse 0 Extinct
Kasanga 650 Criticallyendangered
Tabasco Náhuatl 434 Criticallyendangered
Kurux (India) 1751489 Vulnerable
Northern Sierra Miwok 6 Criticallyendangered
Paafang 1318 Severelyendangered
Kalmyk 153602 Definitelyendangered
Huehuetla Tepehua 1603 Definitelyendangered
Mabiri 3 Criticallyendangered
Baheng (China) 45000 Vulnerable
Jeri 1500 Severelyendangered
Norfolk-Pitcairn (Norfolk) 580 Definitelyendangered
Toba 30000 Definitelyendangered
Gavião do Pará 476 Vulnerable
Tayurayt 15000 Vulnerable
Urupá 0 Extinct
Apalai 317 Vulnerable
Papapana 150 Definitelyendangered
Anal 23000 Vulnerable
Salamãy 2 Criticallyendangered
Dengalu 140 Definitelyendangered
Che Wong 200 Definitelyendangered
Ixil (Guatemala) 83574 Vulnerable
Panare 3000 Vulnerable
Ket 150 Severelyendangered
Naiki 10000 Criticallyendangered
Omotik 50 Criticallyendangered
Massalat 10 Criticallyendangered
Laha (Son La) 500 Definitelyendangered
Seru 0 Extinct
Cayuga (Oklahoma) 0 Extinct
Mortlockese 5904 Definitelyendangered
Tharkarri 2 Criticallyendangered
Tirahi 100 Criticallyendangered
Zoró 464 Vulnerable
Bawm 14000 Definitelyendangered
Bai 2500 Definitelyendangered
Karagash 7000 Definitelyendangered
Kisêdjê 351 Vulnerable
Karelian (Valday) 0 Extinct
Buryat (Manchuria) 50000 Definitelyendangered
Quechua of Peruvian Amazonia 7200 Vulnerable
Khövsgöl Uryangkhay 10 Criticallyendangered
Nocte 33000 Vulnerable
Burunge 10000 Vulnerable
Töitschu 200 Severelyendangered
U 3000 Definitelyendangered
Ahtna 25 Criticallyendangered
Khojki 5000 Severelyendangered
Nauna 130 Vulnerable
Moose Cree 405 Vulnerable
Geji cluster 6000 Severelyendangered
Ata 2000 Criticallyendangered
Thado 191000 Vulnerable
Juang 23000 Definitelyendangered
Budibud 120 Vulnerable
Malak Malak 10 Criticallyendangered
Ngwaba 10000 Severelyendangered
Yiddish (Israel) 3000000 Definitelyendangered
Arabela 50 Severelyendangered
Montana Salish 60 Criticallyendangered
Piu 130 Definitelyendangered
Western Armenian (Turkey) 50000 Definitelyendangered
Uruak 19 Criticallyendangered
Vidunda 10000 Vulnerable
Lokono (Suriname) 1000 Severelyendangered
Karelian (Tver) 10000 Definitelyendangered
Dargwa 503523 Vulnerable
Yahgan 1 Criticallyendangered
Northern Tujia 60000 Severelyendangered
Uru-eu-au-au 183 Vulnerable
Kogui 9911 Vulnerable
Garrwa 40 Severelyendangered
Malto 224926 Definitelyendangered
Rao 15000 Definitelyendangered
Tum 1000 Definitelyendangered
Campidanese 900000 Definitelyendangered
Korúbo 205 Vulnerable
Tape 10 Criticallyendangered
Fania 1100 Severelyendangered
Mpi 2000 Definitelyendangered
Miji 5000 Definitelyendangered
Northern Alta 200 Severelyendangered
Gurung 338925 Definitelyendangered
Nootka 185 Severelyendangered
Lakon 700 Vulnerable
Kokota 200 Vulnerable
Central Pame 7399 Vulnerable
Kanashi 1500 Definitelyendangered
Bodo 900000 Vulnerable
Zenaga (Western Sahara) 1000 Criticallyendangered
Hinukh 548 Definitelyendangered
North Greenlandic 1000 Definitelyendangered
Nootka 185 Severelyendangered
Yuhup (Brazil) 617 Vulnerable
Southwestern Tepehuan 2756 Vulnerable
Akatek (Mexico) 532 Vulnerable
Bashkarik 1500 Severelyendangered
Pareci 1000 Definitelyendangered
Nataoran 20 Criticallyendangered
Mewahang 904 Severelyendangered
Mono (Western) 40 Criticallyendangered
Ndunda 400 Severelyendangered
Bishnupriya Manipuri Creole 72899 Vulnerable
Nunatsiavummiutut 575 Definitelyendangered
Liliali 0 Extinct
Wanano / Kotiria (Brazil) 650 Vulnerable
Yapunda 69 Severelyendangered
Bishuo 1 Criticallyendangered
Olonetsian 25000 Definitelyendangered
Mangarla 20 Criticallyendangered
Garífuna (Honduras) 98000 Vulnerable
Wappo 0 Extinct
Piaroa (Colombia) 800 Definitelyendangered
Lacandón 563 Criticallyendangered
Chang 62000 Vulnerable
Machineri (Bolivia) 140 Severelyendangered
Geme 550 Criticallyendangered
Kalamo 100 Severelyendangered
Umutina 0 Extinct
Singa 0 Extinct
Tiri 221 Definitelyendangered
Xavante 13303 Vulnerable
Bru 20000 Definitelyendangered
Ticuna 35000 Definitelyendangered
Sambe 2 Criticallyendangered
Sierra Otomí 43468 Vulnerable
Sake 1000 Severelyendangered
ǁGana 1550 Vulnerable
Kalasha 5000 Severelyendangered
Mixtec of the southwest of Puebla 1074 Definitelyendangered
Salas 50 Severelyendangered
Yoba 0 Extinct
Chilcotin 560 Definitelyendangered
Bagvalal 5000 Definitelyendangered
Angika 740892 Vulnerable
Prasun 2000 Definitelyendangered
Makurap 50 Severelyendangered
Eliri 0 Severelyendangered
Bantawa 371056 Vulnerable
Sherpa 143693 Vulnerable
Ayapanec 8 Criticallyendangered
Mor 25 Severelyendangered
Mortlockese 5904 Definitelyendangered
Maung 200 Vulnerable
Algherese Catalan 10000 Definitelyendangered
Tariana (Brazil) 100 Criticallyendangered
Mores 75 Severelyendangered
Assiniboine (United States of America) 150 Criticallyendangered
Puluwat 1364 Severelyendangered
Ganan 500 Severelyendangered
Island Chumash 0 Extinct
Campidanese 900000 Definitelyendangered
Mpi 2000 Definitelyendangered
Tocho 3800 Severelyendangered
Turi 5000 Definitelyendangered
Klallam 2 Criticallyendangered
Beaver 195 Definitelyendangered
Lishana Deni (Iraq) 0 Extinct
Scottish Gaelic 58552 Definitelyendangered
Jarawa 31 Criticallyendangered
Tayurayt 15000 Vulnerable
Erokwanas 200 Vulnerable
Piaroa (Venezuela) 11000 Vulnerable
Nooksack 0 Extinct
Mancagne 26450 Vulnerable
Dâw 120 Vulnerable
Camarines Norte Agta 150 Severelyendangered
Kului 170770 Definitelyendangered
Southern Khanty 0 Extinct
Wichita 10 Criticallyendangered
Dupaninan Agta 1400 Vulnerable
Lauje 32000 Vulnerable
Nisenan 0 Extinct
Apalai 317 Vulnerable
Nyikina 20 Severelyendangered
Pyu 100 Severelyendangered
Mbya Guarani (Brazil) 6000 Vulnerable
Itonama 5 Criticallyendangered
Sirmaudi 31144 Criticallyendangered
Bunuba 40 Severelyendangered
Lamongse 400 Criticallyendangered
Singpho 5000 Definitelyendangered
Antakirinya 200 Definitelyendangered
Creek 5000 Definitelyendangered
Mahongwe 1000 Severelyendangered
Kosraean 6900 Severelyendangered
Katawixi 10 Criticallyendangered
Eastern Mari 414211 Definitelyendangered
Taos 800 Definitelyendangered
Rapanui 2500 Severelyendangered
Naluo 15000 Vulnerable
Mawayana (Brazil) 10 Criticallyendangered
Malak Malak 10 Criticallyendangered
Purisimeño 0 Extinct
Sanema (Venezuela) 393 Vulnerable
Kalmyk 153602 Definitelyendangered
Laxudumau 500 Vulnerable
Cupeño 0 Extinct
Sangkong 2000 Vulnerable
Komi 217316 Definitelyendangered
Sherpa 143693 Vulnerable
Awa Cuaiquer 7500 Criticallyendangered
Trumai 51 Criticallyendangered
Southern Khanty 0 Extinct
Soi 7000 Definitelyendangered
Tiwi 2100 Vulnerable
Tundra Nenets 30000 Definitelyendangered
Mortlockese 5904 Definitelyendangered
Western Tarahumara 9196 Vulnerable
Mayoruna (Brazil) 1500 Vulnerable
Ayautla Mazatec 3192 Vulnerable
Kurripako (Colombia, Venezuela) 10000 Definitelyendangered
Lardil 10 Criticallyendangered
Oro Win 5 Criticallyendangered
Gardiol 340 Severelyendangered
Kapori 35 Criticallyendangered
Alabat Island Agta 30 Criticallyendangered
Bumthang 30000 Vulnerable
Mafea 70 Definitelyendangered
Culle 0 Extinct
Mo'ang (Viet Nam) 5000 Definitelyendangered
Hadza 975 Vulnerable
Kabui 95000 Vulnerable
Okanagan 130 Definitelyendangered
Panare 3000 Vulnerable
Logol 2600 Severelyendangered
Yanesha 8000 Severelyendangered
Tayal 10000 Vulnerable
Picard 700000 Severelyendangered
Winnebago (Nebraska) 250 Severelyendangered
Koyukon 150 Criticallyendangered
Kristang 2150 Severelyendangered
Austral dialects 8000 Definitelyendangered
Birhor 2000 Criticallyendangered
Jaqaru 750 Severelyendangered
Jebero 100 Criticallyendangered
Marúbo 1252 Vulnerable
She 1000 Criticallyendangered
Aragonese 10000 Definitelyendangered
Maremgi 40 Definitelyendangered
Yucatec 3155 Definitelyendangered
Võro-Seto 50000 Definitelyendangered
Jaya 2200 Severelyendangered
Tshangla 193000 Vulnerable
Huron-Wyandot (United States of America) 0 Extinct
Miskito (Nicaragua) 100000 Vulnerable
Dupaninan Agta 1400 Vulnerable
Nayi 3656 Vulnerable
Aleut (Western, Commander Islands) 5 Criticallyendangered
West Flemish 1500000 Vulnerable
Wakhi 75000 Definitelyendangered
Urupá 0 Extinct
Maram 37000 Vulnerable
Zaparo 9 Criticallyendangered
Tennet 4000 Vulnerable
Mam (Mexico) 7977 Severelyendangered
Mono (Western) 40 Criticallyendangered
Aasax 0 Extinct
Kickapoo (Mexico) 144 Criticallyendangered
Chrau 15000 Definitelyendangered
Jakaltek (Mexico) 504 Severelyendangered
Taushiro 1 Criticallyendangered
Kairui-Midiki 1000 Vulnerable
Adabe 1000 Vulnerable
Bunan 4000 Definitelyendangered
Motocintlec 141 Criticallyendangered
Xaragure 566 Vulnerable
Dzhidi 30000 Definitelyendangered
Krahô 2184 Vulnerable
Yuhup (Brazil) 617 Vulnerable
Resian 1000 Definitelyendangered
Xokleng 100 Criticallyendangered
Kilen 20 Criticallyendangered
Yir Yoront 0 Extinct
Potawatomi (Kansas) 50 Criticallyendangered
Ngarla 0 Extinct
Tamazight (Beni Iznassen) 25000 Definitelyendangered
Central Cuicatec 8621 Vulnerable
Boano 2000 Vulnerable
Oji-Cree 6110 Vulnerable
Ishkashimi 1000 Severelyendangered
Istro-Romanian 300 Severelyendangered
Angika 740892 Vulnerable
Punan Batu 30 Criticallyendangered
Bikaru 100 Severelyendangered
Chong 500 Severelyendangered
Kaande 1000 Severelyendangered
Salamãy 2 Criticallyendangered
Besoa 3000 Vulnerable
Nguon 2000 Vulnerable
Miskito (Honduras) 25000 Vulnerable
Pupeo 400 Definitelyendangered
Kofei 100 Severelyendangered
Apiaká 1 Criticallyendangered
Tamazight (Arzew) 2000 Criticallyendangered
Pazeh 1 Criticallyendangered
Ngäbere (Panama) 169130 Vulnerable
Senaya 60 Criticallyendangered
Zhaba 7000 Vulnerable
Antoniano 0 Extinct
Kathu 5000 Definitelyendangered
Konni 3800 Vulnerable
Central Cagayan Agta 779 Vulnerable
Achumawi 10 Criticallyendangered
Mebengokre 7266 Vulnerable
Bulgebi 50 Definitelyendangered
Zapotec of the Valleys north 1303 Severelyendangered
Geme 550 Criticallyendangered
Phom 123000 Vulnerable
Yine 2150 Definitelyendangered
Semai 15000 Severelyendangered
Kayardild 8 Criticallyendangered
Yaaku 0 Extinct
Kapori 35 Criticallyendangered
Zapotec of the Southern mountains, eastern lowlands 420 Definitelyendangered
N|uu 8 Criticallyendangered
Micmac (Massachusetts) 8145 Definitelyendangered
Chawte 200 Definitelyendangered
K'iche' (Mexico) 226 Definitelyendangered
Kaike 794 Definitelyendangered
Chaná 1 Criticallyendangered
Dol-po 9000 Definitelyendangered
Maragus 0 Extinct
Aluo 20000 Definitelyendangered
North Slavey 720 Definitelyendangered
Shompen 100 Criticallyendangered
Zapotec of the Valleys, middle northwest 20448 Definitelyendangered
Gong 80 Severelyendangered
Ongkor Solon 0 Extinct
Nunggubuyu 44 Severelyendangered
Phom 123000 Vulnerable
Tumtum 6500 Severelyendangered
Baré (Brazil) 2 Criticallyendangered
Awera 70 Vulnerable
Khwe 5000 Definitelyendangered
Northern Tutchone 115 Definitelyendangered
Lakha 8000 Definitelyendangered
Pacific Gulf Yupik 200 Severelyendangered
Central Kalapuyan 0 Extinct
Ubykh (Caucasus) 0 Extinct
Yimas 300 Severelyendangered
Lae 1 Extinct
Taje 350 Criticallyendangered
Irula 200000 Vulnerable
Sivandi 7000 Definitelyendangered
Piame 100 Severelyendangered
Tamaceq 800000 Definitelyendangered
Kuurinji 175 Definitelyendangered
Tamaceq 800000 Definitelyendangered
Kuk 3000 Definitelyendangered
Oro Win 5 Criticallyendangered
Thakali 6441 Vulnerable
Yaqui (United States of America) 510 Definitelyendangered
Juk 15000 Definitelyendangered
Huasteca Náhuatl 463183 Vulnerable
Lae 1 Extinct
Venetan 2000000 Vulnerable
Shwai 3500 Criticallyendangered
Shixing 1800 Definitelyendangered
Karagash 7000 Definitelyendangered
Khang Quang Lam 3921 Severelyendangered
Kija 60 Severelyendangered
Lule Saami 2000 Severelyendangered
Bangsa 10 Criticallyendangered
Nila (Nila Island) 0 Extinct
Atemble 60 Definitelyendangered
Higher Reservoir Mazatec 20665 Vulnerable
Warapu 300 Severelyendangered
Abaza 31000 Definitelyendangered
Pyu 0 Extinct
Hulaula (Israel) 10000 Severelyendangered
Harsusi 3000 Definitelyendangered
Khoirao 20000 Vulnerable
Kaixána 1 Criticallyendangered
Aivilingmiutut 1245 Vulnerable
Nyang'i 0 Extinct
Tututni 0 Extinct
Juk 15000 Definitelyendangered
Nyang'i 0 Extinct
Old Sirenik 0 Extinct
Nunavimmiutitut 9105 Vulnerable
Kamasa 20 Criticallyendangered
Lakon 700 Vulnerable
Yuki 125 Severelyendangered
Rembarrnga 10 Criticallyendangered
Hixkaryána 600 Vulnerable
Kyakala 0 Extinct
Taikat 500 Definitelyendangered
Tol 300 Criticallyendangered
Iresim 70 Severelyendangered
Apatani 35000 Vulnerable
Uru-eu-au-au 183 Vulnerable
Pije 161 Severelyendangered
Laghuu 500 Definitelyendangered
Huichol 35724 Vulnerable
Chantyal 5912 Definitelyendangered
Hulung 10 Criticallyendangered
Ñandeva Guarani 10000 Vulnerable
Mafea 70 Definitelyendangered
Quichua (Salasaca) 8000 Definitelyendangered
Yimchungru 92000 Vulnerable
Dondo 13000 Vulnerable
Tangam 100 Criticallyendangered
Yahgan 1 Criticallyendangered
Taloki 500 Definitelyendangered
Lishana Deni (Iraq) 0 Extinct
Andoke 597 Severelyendangered
Odut 0 Extinct
Sahaptin 100 Severelyendangered
Uru 1 Extinct
Warao 25000 Definitelyendangered
Gazi 7000 Definitelyendangered
Karas 100 Severelyendangered
Temein 10000 Severelyendangered
Bundjalung 20 Severelyendangered
Rembarrnga 10 Criticallyendangered
Waimirí-Atroarí 1120 Vulnerable
Cowlitz 0 Extinct
Nyishangba 2000 Definitelyendangered
Achuar 2500 Definitelyendangered
Wambaya 20 Criticallyendangered
Arta 0 Extinct
Ashkun 2000 Definitelyendangered
Jingulu 14 Severelyendangered
Shixing 1800 Definitelyendangered
Paiter 1000 Vulnerable
Chamalal 12000 Definitelyendangered
Guugu Yimidhirr 1000 Vulnerable
Papantla Totonac 49748 Definitelyendangered
Paiwan 15000 Vulnerable
Totoli 15000 Vulnerable
Kurux (India) 1751489 Vulnerable
Jakaltek (Guatemala) 34038 Definitelyendangered
Ngaatjatjara 12 Severelyendangered
Mono (Western) 40 Criticallyendangered
Dengalu 140 Definitelyendangered
Paunaca 5 Criticallyendangered
Mang (Viet Nam) 2300 Definitelyendangered
Tetete 0 Extinct
Narpa 533 Definitelyendangered
Yapunda 69 Severelyendangered
Sām 23 Severelyendangered
